/* DATA DESCRIPTION:
Citation:	Krapivin, Vladimir (2017): Sizes, ages and number of symbionts of Mytilus edulis from three sites in the White sea. PANGAEA, https://doi.org/10.1594/PANGAEA.870537, 
	In supplement to: Krapivin, Vladimir; Bagrov, Sergey V; Varfolomeeva, Marina A (2018): Effect of tidal level on abundance of symbionts in the White Sea blue mussel. Diseases of Aquatic Organisms, 130(2), 131-144, https://doi.org/10.3354/dao03259
Coverage:	MEDIAN LATITUDE: 65.880787 * MEDIAN LONGITUDE: 34.301333 * SOUTH-BOUND LATITUDE: 65.034100 * WEST-BOUND LONGITUDE: 33.604380 * NORTH-BOUND LATITUDE: 66.312980 * EAST-BOUND LONGITUDE: 35.686020
	DATE/TIME START: 2013-07-15T00:00:00 * DATE/TIME END: 2013-07-15T00:00:00
	MINIMUM ORDINAL NUMBER: 1 * MAXIMUM ORDINAL NUMBER: 548
Event(s):	Gorelyi_Isl * LATITUDE: 66.312980 * LONGITUDE: 33.613600 * LOCATION: White Sea * DEVICE: Biological sample (BIOS)
	Lebajya_Bay * LATITUDE: 66.295280 * LONGITUDE: 33.604380 * LOCATION: White Sea * DEVICE: Biological sample (BIOS)
	Solovkecki_Isl * LATITUDE: 65.034100 * LONGITUDE: 35.686020 * LOCATION: White Sea * DEVICE: Biological sample (BIOS)
Comment:	"Up" zone is lower intertidal, "middle" zone is zero-depth, and "down" zone is 3m depth.
Parameter(s):	Event label (Event) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	DATE/TIME (Date/Time) * GEOCODE * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	ORDINAL NUMBER (Ord No) * GEOCODE * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Area/locality (Area) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Site (Site) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Zone (Zone) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Comment (Comment) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com) * COMMENT: quadrat
	Mytilus edulis, length shell [mm] (M. edulis L shell) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Mytilus edulis, age [a] (M. edulis age) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Urastoma spp. [#] (Urastoma spp.) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Renicola spp. [#] (Renicola spp.) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Himasthla spp. [#] (Himasthla spp.) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Trematoda, metacercaria [#] (Metacercaria) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com) * COMMENT: sp.
	Gymnophallus spp. [#] (Gymnophallus spp.) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Bucephalidae [#] (Bucephalidae) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com) * COMMENT: sporocyst
	Algae [#] (Alg) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com) * COMMENT: green
	Nematoda [#] (Nematoda) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Microsetella [#] (Microsetella) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Copepoda [#] (Copepoda) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Chironomidae [#] (Chironomidae) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com) * COMMENT: larvae
	Halacaridae [#] (Halacaridae) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Jaera spp. [#] (Jaera spp.) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
	Ostracoda [#] (Ostrac) * PI: Krapivin, Vladimir (https://orcid.org/0000-0002-7368-3100, tanitolkai@gmail.com)
License:	Creative Commons Attribution-NonCommercial 3.0 Unported (CC-BY-NC-3.0)
Size:	10960 data points
*/
Event	Date/Time	Ord No	Area	Site	Zone	Comment	M. edulis L shell [mm]	M. edulis age [a]	Urastoma spp. [#]	Renicola spp. [#]	Himasthla spp. [#]	Metacercaria [#]	Gymnophallus spp. [#]	Bucephalidae [#]	Alg [#]	Nematoda [#]	Microsetella [#]	Copepoda [#]	Chironomidae [#]	Halacaridae [#]	Jaera spp. [#]	Ostrac [#]
Gorelyi_Isl	2013-07	283	B. Gorelyi isl.	2	middle	2	33.0	2.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	284	B. Gorelyi isl.	2	middle	2	31.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	285	B. Gorelyi isl.	2	middle	2	29.8	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	286	B. Gorelyi isl.	2	middle	2	54.1	5.0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Gorelyi_Isl	2013-07	287	B. Gorelyi isl.	2	middle	3	42.9	5.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	288	B. Gorelyi isl.	2	middle	3	49.3	3.0	1	0	0	0	0	0	1	1	1	0	0	0	0	0
Gorelyi_Isl	2013-07	289	B. Gorelyi isl.	2	middle	3	49.3	5.0	0	3	5	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	290	B. Gorelyi isl.	2	middle	3	40.1	4.0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	291	B. Gorelyi isl.	2	middle	3	41.5	5.0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Gorelyi_Isl	2013-07	292	B. Gorelyi isl.	2	middle	3	40.4	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	293	B. Gorelyi isl.	2	middle	3	47.9	4.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	294	B. Gorelyi isl.	2	middle	3	46.3	6.0	1	0	2	0	0	0	0	0	1	0	0	0	0	0
Gorelyi_Isl	2013-07	295	B. Gorelyi isl.	2	middle	3	44.3	4.0	0	1	1	0	0	0	0	0	1	1	0	0	0	0
Gorelyi_Isl	2013-07	296	B. Gorelyi isl.	2	middle	3	45.3	3.0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	297	B. Gorelyi isl.	2	middle	3	54.3	5.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	298	B. Gorelyi isl.	2	middle	3	52.0	5.0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Gorelyi_Isl	2013-07	299	B. Gorelyi isl.	2	middle	3	38.1	4.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	300	B. Gorelyi isl.	2	middle	3	35.5	4.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	301	B. Gorelyi isl.	2	middle	3	29.0	3.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	302	B. Gorelyi isl.	2	middle	3	33.4	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	303	B. Gorelyi isl.	2	middle	3	35.1	4.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Gorelyi_Isl	2013-07	304	B. Gorelyi isl.	2	middle	3	30.0	2.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Gorelyi_Isl	2013-07	305	B. Gorelyi isl.	2	middle	3	48.9	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	306	B. Gorelyi isl.	2	middle	3	30.5	2.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	307	B. Gorelyi isl.	2	up	1	40.0	7.0	0	3	0	1	0	0	0	0	0	1	0	0	0	0
Gorelyi_Isl	2013-07	308	B. Gorelyi isl.	2	up	1	45.0	6.0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	309	B. Gorelyi isl.	2	up	1	45.1	5.0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	310	B. Gorelyi isl.	2	up	1	38.0	4.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	311	B. Gorelyi isl.	2	up	1	39.3	6.0	0	14	3	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	312	B. Gorelyi isl.	2	up	1	38.9	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	313	B. Gorelyi isl.	2	up	1	37.2	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	314	B. Gorelyi isl.	2	up	1	36.3	5.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	315	B. Gorelyi isl.	2	up	1	37.2	5.0	0	5	2	0	0	0	3	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	316	B. Gorelyi isl.	2	up	1	36.0	3.0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	317	B. Gorelyi isl.	2	up	1	33.0	6.0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	318	B. Gorelyi isl.	2	up	1	36.0	5.0	0	5	2	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	319	B. Gorelyi isl.	2	up	1	33.2	6.0	0	13	1	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	320	B. Gorelyi isl.	2	up	1	28.2	5.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	321	B. Gorelyi isl.	2	up	1	35.0	4.0	0	11	0	0	0	0	1	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	322	B. Gorelyi isl.	2	up	1	24.0	4.0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	323	B. Gorelyi isl.	2	up	1	32.0	7.0	0	0	8	0	0	0	0	1	0	0	0	0	0	0
Gorelyi_Isl	2013-07	324	B. Gorelyi isl.	2	up	1	30.0	4.0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	325	B. Gorelyi isl.	2	up	1	33.0	4.0	0	1	2	0	0	0	0	0	1	0	0	0	0	0
Gorelyi_Isl	2013-07	326	B. Gorelyi isl.	2	up	1	20.3	3.0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	327	B. Gorelyi isl.	2	up	2	39.0	6.0	0	13	1	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	328	B. Gorelyi isl.	2	up	2	37.0	8.0	0	0	4	0	0	0	1	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	329	B. Gorelyi isl.	2	up	2	36.5	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	330	B. Gorelyi isl.	2	up	2	38.3	4.0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	331	B. Gorelyi isl.	2	up	2	37.5	4.0	0	2	0	0	0	0	3	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	332	B. Gorelyi isl.	2	up	2	36.2	5.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	333	B. Gorelyi isl.	2	up	2	36.0	6.0	0	3	1	0	0	0	0	0	1	0	0	0	0	0
Gorelyi_Isl	2013-07	334	B. Gorelyi isl.	2	up	2	33.4	5.0	0	5	3	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	335	B. Gorelyi isl.	2	up	2	34.1	5.0	0	2	1	0	0	0	1	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	336	B. Gorelyi isl.	2	up	2	33.3	4.0	1	0	3	0	0	0	0	1	1	0	0	0	0	0
Gorelyi_Isl	2013-07	337	B. Gorelyi isl.	2	up	2	32.2	4.0	0	13	3	0	0	0	0	0	0	0	0	0	1	0
Gorelyi_Isl	2013-07	338	B. Gorelyi isl.	2	up	2	32.5	4.0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Gorelyi_Isl	2013-07	339	B. Gorelyi isl.	2	up	2	23.0	2.0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Gorelyi_Isl	2013-07	340	B. Gorelyi isl.	2	up	2	24.4	3.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	341	B. Gorelyi isl.	2	up	2	21.4	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	342	B. Gorelyi isl.	2	up	2	30.0	3.0	0	5	5	1	0	0	0	0	1	0	0	0	0	0
Gorelyi_Isl	2013-07	343	B. Gorelyi isl.	2	up	2	31.6	4.0	0	13	0	0	0	0	1	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	344	B. Gorelyi isl.	2	up	2	27.2	5.0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Gorelyi_Isl	2013-07	345	B. Gorelyi isl.	2	up	2	21.3	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	346	B. Gorelyi isl.	2	up	2	16.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	347	B. Gorelyi isl.	2	up	3	41.0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	348	B. Gorelyi isl.	2	up	3	41.4	5.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	349	B. Gorelyi isl.	2	up	3	41.5	4.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	350	B. Gorelyi isl.	2	up	3	42.3	5.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	351	B. Gorelyi isl.	2	up	3	44.0	4.0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	352	B. Gorelyi isl.	2	up	3	43.2	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	353	B. Gorelyi isl.	2	up	3	40.0	5.0	0	5	1	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	354	B. Gorelyi isl.	2	up	3	38.4	5.0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	355	B. Gorelyi isl.	2	up	3	38.3	6.0	0	3	2	0	0	0	1	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	356	B. Gorelyi isl.	2	up	3	41.8	5.0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	357	B. Gorelyi isl.	2	up	3	36.0	5.0	0	19	1	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	358	B. Gorelyi isl.	2	up	3	53.9	4.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
Gorelyi_Isl	2013-07	359	B. Gorelyi isl.	2	up	3	36.3	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	360	B. Gorelyi isl.	2	up	3	27.0	4.0	0	6	1	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	361	B. Gorelyi isl.	2	up	3	33.3	5.0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	362	B. Gorelyi isl.	2	up	3	23.0	5.0	0	1	3	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	363	B. Gorelyi isl.	2	up	3	21.4	7.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	364	B. Gorelyi isl.	2	up	3	36.4	6.0	0	4	1	0	0	0	0	0	1	0	0	0	0	0
Gorelyi_Isl	2013-07	365	B. Gorelyi isl.	2	up	3	20.0	5.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	366	B. Gorelyi isl.	2	up	3	38.0	5.0	0	6	1	0	0	0	0	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	367	B. Gorelyi isl.	2	up	3	37.3	5.0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Gorelyi_Isl	2013-07	368	B. Gorelyi isl.	2	up	3	35.0	4.0	0	3	0	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	369	Lebajya Bay	3	down	1	46.3	7.0	9	0	1	0	0	0	4	2	0	0	0	0	0	0
Lebajya_Bay	2013-07	370	Lebajya Bay	3	down	1	39.9	7.0	9	0	0	0	0	0	5	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	371	Lebajya Bay	3	down	1	40.3	9.0	3	0	0	0	0	0	4	1	0	1	0	0	0	0
Lebajya_Bay	2013-07	372	Lebajya Bay	3	down	1	47.9	8.0	4	0	0	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	373	Lebajya Bay	3	down	1	49.3	8.0	6	50	0	0	0	0	3	1	0	1	0	0	0	0
Lebajya_Bay	2013-07	374	Lebajya Bay	3	down	1	42.4	4.0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	375	Lebajya Bay	3	down	1	43.1	9.0	4	0	0	0	0	0	2	0	0	1	0	0	0	0
Lebajya_Bay	2013-07	376	Lebajya Bay	3	down	1	49.0	7.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	377	Lebajya Bay	3	down	1	47.2	5.0	18	0	0	0	0	0	2	5	0	0	0	0	0	0
Lebajya_Bay	2013-07	378	Lebajya Bay	3	down	1	45.3	5.0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
Lebajya_Bay	2013-07	379	Lebajya Bay	3	down	1	37.0	5.0	3	0	0	0	0	0	5	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	380	Lebajya Bay	3	down	1	30.6	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	381	Lebajya Bay	3	down	1	38.6	5.0	2	0	0	0	0	0	3	5	0	0	0	0	0	0
Lebajya_Bay	2013-07	382	Lebajya Bay	3	down	1	43.0	5.0	6	0	0	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	383	Lebajya Bay	3	down	1	53.5	8.0	1	3	0	0	0	0	4	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	384	Lebajya Bay	3	down	1	37.6	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	385	Lebajya Bay	3	down	1	37.7	8.0	1	0	0	0	0	0	3	2	0	0	0	0	0	0
Lebajya_Bay	2013-07	386	Lebajya Bay	3	down	1	37.3	4.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	387	Lebajya Bay	3	down	1	34.3	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	388	Lebajya Bay	3	down	1	60.3	8.0	0	1	0	0	0	0	4	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	389	Lebajya Bay	3	down	2	42.3	5.0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	390	Lebajya Bay	3	down	2	40.0	6.0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	391	Lebajya Bay	3	down	2	41.0	5.0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	392	Lebajya Bay	3	down	2	43.3	5.0	21	0	0	0	0	0	0	2	0	1	0	0	0	0
Lebajya_Bay	2013-07	393	Lebajya Bay	3	down	2	45.7	6.0	14	0	0	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	394	Lebajya Bay	3	down	2	42.4	6.0	11	0	0	0	0	0	3	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	395	Lebajya Bay	3	down	2	45.1	5.0	8	0	0	0	0	0	2	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	396	Lebajya Bay	3	down	2	41.4	4.0	17	0	0	0	0	0	2	2	0	0	0	0	0	0
Lebajya_Bay	2013-07	397	Lebajya Bay	3	down	2	46.5	7.0	10	0	0	0	0	0	3	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	398	Lebajya Bay	3	down	2	42.1	5.0	11	0	0	0	0	0	0	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	399	Lebajya Bay	3	down	2	31.8	5.0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	400	Lebajya Bay	3	down	2	51.2	9.0	17	0	0	0	0	0	4	9	0	0	0	0	0	0
Lebajya_Bay	2013-07	401	Lebajya Bay	3	down	2	37.9	5.0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	402	Lebajya Bay	3	down	2	51.4	6.0	9	0	0	0	0	0	4	2	0	0	0	0	0	0
Lebajya_Bay	2013-07	403	Lebajya Bay	3	down	2	35.4	4.0	26	0	0	0	0	0	1	4	0	0	0	0	0	0
Lebajya_Bay	2013-07	404	Lebajya Bay	3	down	2	36.0	4.0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	405	Lebajya Bay	3	down	2	48.0	7.0	2	0	0	0	0	0	3	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	406	Lebajya Bay	3	down	2	35.9	3.0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	407	Lebajya Bay	3	down	2	32.1	3.0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	408	Lebajya Bay	3	down	2	37.7	5.0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	409	Lebajya Bay	3	down	3	47.6	5.0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
Lebajya_Bay	2013-07	410	Lebajya Bay	3	down	3	41.0	7.0	4	0	0	0	0	0	4	2	0	0	0	0	0	0
Lebajya_Bay	2013-07	411	Lebajya Bay	3	down	3	44.1	4.0	11	0	0	0	0	0	0	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	412	Lebajya Bay	3	down	3	46.0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	413	Lebajya Bay	3	down	3	40.0	5.0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	414	Lebajya Bay	3	down	3	40.3	5.0	7	1	1	0	0	0	4	0	1	0	0	0	0	0
Lebajya_Bay	2013-07	415	Lebajya Bay	3	down	3	45.4	6.0	4	0	0	0	0	0	4	4	0	0	0	0	0	0
Lebajya_Bay	2013-07	416	Lebajya Bay	3	down	3	45.3	7.0	1	0	0	0	0	0	4	3	0	0	0	0	0	0
Lebajya_Bay	2013-07	417	Lebajya Bay	3	down	3	42.6	6.0	2	0	1	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	418	Lebajya Bay	3	down	3	45.0	5.0	1	0	0	0	0	0	3	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	419	Lebajya Bay	3	down	3	60.0	10.0	3	1	0	0	0	0	3	3	0	0	0	0	0	0
Lebajya_Bay	2013-07	420	Lebajya Bay	3	down	3	33.5	5.0	5	0	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	421	Lebajya Bay	3	down	3	40.4	4.0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	422	Lebajya Bay	3	down	3	50.1	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	423	Lebajya Bay	3	down	3	53.3	8.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	424	Lebajya Bay	3	down	3	54.1	10.0	2	0	0	0	0	0	3	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	425	Lebajya Bay	3	down	3	39.2	5.0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	426	Lebajya Bay	3	down	3	38.0	5.0	1	0	0	0	0	0	4	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	427	Lebajya Bay	3	down	3	28.4	3.0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	428	Lebajya Bay	3	down	3	29.2	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	429	Lebajya Bay	3	middle	1	38.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	430	Lebajya Bay	3	middle	1	49.3	4.0	0	2	0	0	0	0	1	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	431	Lebajya Bay	3	middle	1	46.9	4.0	0	0	3	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	432	Lebajya Bay	3	middle	1	38.0	3.0	2	0	1	0	0	0	2	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	433	Lebajya Bay	3	middle	1	44.0	5.0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	434	Lebajya Bay	3	middle	1	41.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	435	Lebajya Bay	3	middle	1	41.0	5.0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	436	Lebajya Bay	3	middle	1	45.3	4.0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	437	Lebajya Bay	3	middle	1	46.9	5.0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	438	Lebajya Bay	3	middle	1	44.1	4.0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	439	Lebajya Bay	3	middle	1	51.2	3.0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	440	Lebajya Bay	3	middle	1	41.4	4.0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	441	Lebajya Bay	3	middle	1	33.1	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	442	Lebajya Bay	3	middle	1	35.3	4.0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
Lebajya_Bay	2013-07	443	Lebajya Bay	3	middle	1	37.6	4.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Lebajya_Bay	2013-07	444	Lebajya Bay	3	middle	1	30.4	2.0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
